rebalance_date,symbol,weight
2019-06-01,MAITHANALL,0.011111111111111112
2019-06-01,MARUTI,0.011111111111111112
2019-06-01,NATIONALUM,0.011111111111111112
2019-06-01,NMDC,0.011111111111111112
2019-06-01,PAGEIND,0.011111111111111112
2019-06-01,PERSISTENT,0.011111111111111112
2019-06-01,PETRONET,0.011111111111111112
2019-06-01,PIDILITIND,0.011111111111111112
2019-06-01,PRECWIRE,0.011111111111111112
2019-06-01,RADICO,0.011111111111111112
2019-06-01,RELIANCE,0.011111111111111112
2019-06-01,RITES,0.011111111111111112
2019-06-01,RUCHIRA,0.011111111111111112
2019-06-01,SAKSOFT,0.011111111111111112
2019-06-01,SAKUMA,0.011111111111111112
2019-06-01,SESHAPAPER,0.011111111111111112
2019-06-01,SGL,0.011111111111111112
2019-06-01,SHREYANIND,0.011111111111111112
2019-06-01,SOLARINDS,0.011111111111111112
2019-06-01,SONATSOFTW,0.011111111111111112
2019-06-01,SPLIL,0.011111111111111112
2019-06-01,SRF,0.011111111111111112
2019-06-01,TATASTEEL,0.011111111111111112
2019-06-01,TCS,0.011111111111111112
2019-06-01,TECHM,0.011111111111111112
2019-06-01,THYROCARE,0.011111111111111112
2019-06-01,TORNTPHARM,0.011111111111111112
2019-06-01,TTKPRESTIG,0.011111111111111112
2019-06-01,TVSMOTOR,0.011111111111111112
2019-06-01,VAIBHAVGBL,0.011111111111111112
2019-06-01,VBL,0.011111111111111112
2019-06-01,VEDL,0.011111111111111112
2020-06-01,ADANIENT,0.01
2020-06-01,ADFFOODS,0.01
2020-06-01,AMBUJACEM,0.01
2020-06-01,ANDHRAPAP,0.01
2020-06-01,ANDHRSUGAR,0.01
2020-06-01,APARINDS,0.01
2020-06-01,APLAPOLLO,0.01
2020-06-01,ASIANPAINT,0.01
2020-06-01,AUROPHARMA,0.01
2020-06-01,BAJAJ-AUTO,0.01
2020-06-01,BALAXI,0.01
2020-06-01,BBTC,0.01
2020-06-01,BDL,0.01
2020-06-01,BEL,0.01
2020-06-01,BEPL,0.01
2020-06-01,BERGEPAINT,0.01
2020-06-01,BHARATRAS,0.01
2020-06-01,BLS,0.01
2020-06-01,BLUESTARCO,0.01
2020-06-01,BOSCHLTD,0.01
2020-06-01,BPCL,0.01
2020-06-01,BRITANNIA,0.01
2020-06-01,COALINDIA,0.01
2020-06-01,COCHINSHIP,0.01
2020-06-01,COLPAL,0.01
2020-06-01,COROMANDEL,0.01
2020-06-01,DBCORP,0.01
2020-06-01,DIVISLAB,0.01
2020-06-01,DIXON,0.01
2020-06-01,DMART,0.01
2020-06-01,DRREDDY,0.01
2020-06-01,ECLERX,0.01
2020-06-01,ENDURANCE,0.01
2020-06-01,EXPLEOSOL,0.01
2020-06-01,FACT,0.01
2020-06-01,GAIL,0.01
2020-06-01,GARFIBRES,0.01
2020-06-01,GHCL,0.01
2020-06-01,GLAXO,0.01
2020-06-01,GODFRYPHLP,0.01
2020-06-01,GRASIM,0.01
2020-06-01,GTPL,0.01
2020-06-01,HAL,0.01
2020-06-01,HCLTECH,0.01
2020-06-01,HEROMOTOCO,0.01
2020-06-01,HINDALCO,0.01
2020-06-01,HINDUNILVR,0.01
2020-06-01,INFY,0.01
2020-06-01,INTENTECH,0.01
2020-06-01,IPCALAB,0.01
2020-06-01,IRB,0.01
2020-06-01,ITC,0.01
2020-06-01,JKCEMENT,0.01
2020-06-01,JSL,0.01
2020-06-01,JSWSTEEL,0.01
2020-06-01,JUBLFOOD,0.01
2020-06-01,KEI,0.01
2020-06-01,KKCL,0.01
2020-06-01,KPRMILL,0.01
2020-06-01,LAURUSLABS,0.01
2020-06-01,LT,0.01
2020-06-01,LTTS,0.01
2020-06-01,MARICO,0.01
2020-06-01,MPHASIS,0.01
2020-06-01,NMDC,0.01
2020-06-01,NRAIL,0.01
2020-06-01,OBEROIRLTY,0.01
2020-06-01,PAGEIND,0.01
2020-06-01,PETRONET,0.01
